time/time_elapsed,train/learning_rate,rollout/success_rate,train/n_updates,train/ent_coef,time/total_timesteps,time/fps,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,time/episodes
1245,0.0003,0.07,464399,0.010207992978394032,464500,51,16.61396598815918,-80.413772,150.0,0.1353043168783188,1.16041898727417,3096
1257,0.0003,0.1,464999,0.010251528583467007,465100,51,17.431201934814453,-76.22627232999999,150.0,0.23214450478553772,4.364494323730469,3100
1269,0.0003,0.1,465599,0.010105359368026257,465700,51,16.699613571166992,-77.09572735,150.0,0.13557124137878418,2.789771556854248,3104
1281,0.0003,0.1,466199,0.010175971314311028,466300,51,14.219783782958984,-76.62946451999998,150.0,0.190460667014122,-5.577630996704102,3108
1294,0.0003,0.09,466799,0.010337584652006626,466900,51,15.804426193237305,-78.41075982999999,150.0,0.22159868478775024,-0.9037678837776184,3112
1306,0.0003,0.09,467399,0.0105160316452384,467500,51,14.436809539794922,-78.55707333999999,150.0,0.364895761013031,-5.18210506439209,3116
1318,0.0003,0.09,467999,0.010586433112621307,468100,51,16.2085018157959,-76.84760015,150.0,0.281179815530777,-1.9310662746429443,3120
1330,0.0003,0.09,468599,0.010340237058699131,468700,51,16.673465728759766,-75.65313551999999,150.0,0.16203823685646057,0.6531398892402649,3124
1343,0.0003,0.1,469199,0.010423746891319752,469300,51,16.227706909179688,-80.4210169,150.0,0.1422617882490158,0.3776532709598541,3128
1355,0.0003,0.1,469799,0.01041239034384489,469900,51,16.42093276977539,-76.29569882,150.0,0.14892487227916718,2.0837159156799316,3132
1367,0.0003,0.11,470399,0.010594826191663742,470500,51,15.215394973754883,-75.36686662,150.0,0.14308637380599976,-2.2860445976257324,3136
1380,0.0003,0.11,470999,0.010558861307799816,471100,51,16.345523834228516,-72.70869017,150.0,0.13184484839439392,-0.7777078151702881,3140
1392,0.0003,0.11,471599,0.010391349904239178,471700,51,16.529300689697266,-72.19318297000001,150.0,0.1290748417377472,0.10313910245895386,3144
1403,0.0003,0.12,472199,0.010267946869134903,472300,51,16.42123794555664,-71.44736105000001,150.0,0.2564239799976349,-1.1035609245300293,3148
