time/fps,train/ent_coef_loss,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/success_rate,train/critic_loss,train/ent_coef,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/actor_loss,train/n_updates
54,1.8629255294799805,-35.82187924,716,3448,0.04,0.4110536277294159,0.014676026068627834,439100,0.0003,50.0,17.815773010253906,438999
54,-0.04017406702041626,-35.91439834,719,3452,0.04,0.25670140981674194,0.01477157324552536,439300,0.0003,50.0,17.62923812866211,439199
54,-0.992790699005127,-36.71561119,723,3456,0.04,0.25096261501312256,0.014710266143083572,439500,0.0003,50.0,16.431550979614258,439399
54,-0.7551175355911255,-35.87477687999999,726,3460,0.04,0.22683194279670715,0.01478859968483448,439700,0.0003,50.0,16.81771469116211,439599
54,-0.3255561590194702,-36.34170409,730,3464,0.04,0.275680810213089,0.014741857536137104,439900,0.0003,50.0,17.23728370666504,439799
54,3.3942487239837646,-34.74910096,734,3468,0.04,0.3582116365432739,0.014782353304326534,440100,0.0003,50.0,18.248233795166016,439999
54,0.7223194241523743,-36.304668480000004,737,3472,0.03,0.33273905515670776,0.014729476533830166,440300,0.0003,50.0,17.756385803222656,440199
54,3.9082424640655518,-36.99677871,741,3476,0.02,0.2857908606529236,0.014757872559130192,440500,0.0003,50.0,18.644657135009766,440399
54,1.6683036088943481,-37.41243156,745,3480,0.02,0.3675236701965332,0.014693384990096092,440700,0.0003,50.0,17.69765281677246,440599
54,0.3812068700790405,-37.14219385,749,3484,0.02,0.25915876030921936,0.014642655849456787,440900,0.0003,50.0,17.712717056274414,440799
54,3.993126630783081,-38.0210598,752,3488,0.01,0.30764240026474,0.014614976942539215,441100,0.0003,50.0,18.687149047851562,440999
54,-1.6930159330368042,-38.71373293,756,3492,0.01,0.3088957667350769,0.014414438977837563,441300,0.0003,50.0,16.378128051757812,441199
54,-2.762256383895874,-40.21251975,760,3496,0.01,0.35043802857398987,0.014402168802917004,441500,0.0003,50.0,15.942663192749023,441399
54,1.5154722929000854,-40.091792500000004,763,3500,0.0,0.29556435346603394,0.014347141608595848,441700,0.0003,50.0,17.90567970275879,441599
54,-0.6684550046920776,-40.54471433,767,3504,0.0,0.3210916221141815,0.014412356540560722,441900,0.0003,50.0,17.68595314025879,441799
54,-2.161083936691284,-40.82743762,771,3508,0.0,0.4776219129562378,0.014348024502396584,442100,0.0003,50.0,17.054224014282227,441999
54,2.301048755645752,-41.206336109999995,774,3512,0.0,0.3351171016693115,0.014459888450801373,442300,0.0003,50.0,18.292022705078125,442199
54,-1.7256096601486206,-41.51491795,778,3516,0.01,0.5335698127746582,0.014571179635822773,442500,0.0003,50.0,17.49948501586914,442399
54,-0.7270393967628479,-40.97494089,782,3520,0.01,0.28920188546180725,0.014604401774704456,442700,0.0003,50.0,18.156848907470703,442599
54,-1.9188272953033447,-41.019100189999996,785,3524,0.01,0.36624372005462646,0.014736270532011986,442900,0.0003,50.0,16.910184860229492,442799
54,-1.4833214282989502,-40.07042524999999,789,3528,0.01,0.25268644094467163,0.014868244528770447,443100,0.0003,50.0,17.08408546447754,442999
54,1.4075055122375488,-40.45653177,792,3532,0.02,0.27623090147972107,0.014897732064127922,443300,0.0003,50.0,18.65463638305664,443199
54,4.60116720199585,-40.041946679999995,796,3536,0.02,0.3369990587234497,0.014974393881857395,443500,0.0003,50.0,19.346004486083984,443399
54,2.258586883544922,-40.227059260000004,800,3540,0.02,0.39975428581237793,0.015082724392414093,443700,0.0003,50.0,18.050439834594727,443599
54,-1.1916561126708984,-38.8888227,803,3544,0.02,0.3551727533340454,0.014945218339562416,443900,0.0003,50.0,16.50465965270996,443799
54,-0.07786400616168976,-37.98511532,807,3548,0.02,0.4773981273174286,0.014813852496445179,444100,0.0003,50.0,18.289220809936523,443999
54,-1.4013245105743408,-38.42642308,811,3552,0.02,1.9252151250839233,0.01472497545182705,444300,0.0003,50.0,18.230491638183594,444199
54,1.5907113552093506,-38.08800177999999,814,3556,0.03,0.6902719140052795,0.014565267600119114,444500,0.0003,50.0,18.617929458618164,444399
54,-3.772777795791626,-37.72635638,818,3560,0.03,0.18182364106178284,0.014553653076291084,444700,0.0003,50.0,17.05474853515625,444599
54,0.5014029145240784,-37.952600520000004,822,3564,0.03,0.576443612575531,0.01461959071457386,444900,0.0003,50.0,18.88352394104004,444799
54,-2.411428213119507,-38.40485954,825,3568,0.03,0.17171011865139008,0.014632235281169415,445100,0.0003,50.0,17.877927780151367,444999
54,3.271544933319092,-36.75948367,829,3572,0.03,0.3847880959510803,0.014554360881447792,445300,0.0003,50.0,18.639801025390625,445199
54,-0.6642204523086548,-36.253300710000005,833,3576,0.03,0.2929840087890625,0.014698023907840252,445500,0.0003,50.0,17.430294036865234,445399
54,2.108643054962158,-35.61877206,836,3580,0.03,0.3771737813949585,0.014758498407900333,445700,0.0003,50.0,19.04418182373047,445599
54,0.8083986043930054,-35.235501670000005,840,3584,0.03,0.24257080256938934,0.014583469368517399,445900,0.0003,50.0,17.337200164794922,445799
54,-1.0204432010650635,-34.226891390000006,844,3588,0.03,0.38835328817367554,0.01447411347180605,446100,0.0003,50.0,18.476938247680664,445999
54,3.9621999263763428,-36.1708735,847,3592,0.03,0.3255668580532074,0.01433651428669691,446300,0.0003,50.0,18.94818115234375,446199
54,-0.9342460036277771,-34.828454459999996,851,3596,0.04,0.19102641940116882,0.014457586221396923,446500,0.0003,50.0,18.074859619140625,446399
54,-3.569632053375244,-34.97105495999999,855,3600,0.04,0.37809568643569946,0.014427208341658115,446700,0.0003,50.0,17.44773292541504,446599
54,-0.026960372924804688,-34.52350294,858,3604,0.04,0.25879472494125366,0.014387267641723156,446900,0.0003,50.0,17.101547241210938,446799
54,-0.8708228468894958,-35.06640132999999,862,3608,0.04,0.2400047779083252,0.014624673873186111,447100,0.0003,50.0,17.000898361206055,446999
54,1.7856119871139526,-34.48612051,866,3612,0.05,0.3589702844619751,0.014665883034467697,447300,0.0003,50.0,19.225372314453125,447199
54,-0.2055879831314087,-34.15691218,869,3616,0.04,0.25508421659469604,0.014552542939782143,447500,0.0003,50.0,18.439579010009766,447399
54,1.3804311752319336,-33.56818003,873,3620,0.04,0.29805296659469604,0.014536834321916103,447700,0.0003,50.0,18.58183479309082,447599
54,-3.8061673641204834,-33.050625800000006,876,3624,0.05,0.46823132038116455,0.014428241178393364,447900,0.0003,50.0,17.13799285888672,447799
54,-1.790099024772644,-32.84412169,880,3628,0.05,0.27133908867836,0.014387761242687702,448100,0.0003,50.0,17.88145637512207,447999
54,1.6925606727600098,-32.80288587,884,3632,0.04,0.3139766454696655,0.014452892355620861,448300,0.0003,50.0,18.157920837402344,448199
54,-0.013935327529907227,-33.61616907999999,887,3636,0.04,0.32154735922813416,0.014548955485224724,448500,0.0003,50.0,18.194887161254883,448399
54,2.3801636695861816,-33.69356121,891,3640,0.05,0.37983980774879456,0.014814029447734356,448700,0.0003,50.0,19.043088912963867,448599
54,-1.0329229831695557,-35.12080566,895,3644,0.05,0.215663880109787,0.014982292428612709,448900,0.0003,50.0,18.113428115844727,448799
54,-0.40230199694633484,-35.47974573,898,3648,0.05,0.2183380424976349,0.014937045983970165,449100,0.0003,50.0,18.32262420654297,448999
54,-1.5223299264907837,-33.9410144,902,3652,0.05,0.2824503183364868,0.014889806509017944,449300,0.0003,50.0,17.358627319335938,449199
54,-2.1039135456085205,-33.041443539999996,906,3656,0.04,0.28120148181915283,0.014867918565869331,449500,0.0003,50.0,17.45633316040039,449399
54,-3.5220680236816406,-33.18066448,909,3660,0.04,0.31312447786331177,0.014755381271243095,449700,0.0003,50.0,17.28824234008789,449599
54,-0.1354268193244934,-32.9155115,913,3664,0.04,0.3395597040653229,0.01467818208038807,449900,0.0003,50.0,18.150131225585938,449799
54,-0.20984727144241333,-33.855745999999996,917,3668,0.05,0.382907509803772,0.014821370132267475,450100,0.0003,50.0,18.854764938354492,449999
54,0.7197943329811096,-33.77525706,920,3672,0.05,0.43872955441474915,0.014903564937412739,450300,0.0003,50.0,18.58797264099121,450199
54,-0.6977849006652832,-33.92616158,924,3676,0.05,0.3211584687232971,0.015049361623823643,450500,0.0003,50.0,18.699792861938477,450399
54,1.4728204011917114,-35.1466653,927,3680,0.05,0.24636425077915192,0.015113141387701035,450700,0.0003,50.0,18.322322845458984,450599
54,-0.20458954572677612,-35.3364736,931,3684,0.05,0.3175004720687866,0.015093494206666946,450900,0.0003,50.0,18.375879287719727,450799
54,0.7852822542190552,-35.286546959999995,935,3688,0.05,0.25117528438568115,0.015070359222590923,451100,0.0003,50.0,18.24124526977539,450999
54,-0.831122875213623,-33.11487108,938,3692,0.05,0.2767060101032257,0.015149086713790894,451300,0.0003,50.0,17.74317169189453,451199
54,-1.037959098815918,-34.34355255999999,942,3696,0.04,0.39953863620758057,0.015276182442903519,451500,0.0003,50.0,18.22550392150879,451399
54,-0.8290797472000122,-34.912375620000006,946,3700,0.05,0.30606895685195923,0.015220537781715393,451700,0.0003,50.0,19.034181594848633,451599
54,-0.9894945621490479,-35.034840110000005,949,3704,0.05,0.24874332547187805,0.01525804027915001,451900,0.0003,50.0,18.054107666015625,451799
54,4.626457214355469,-33.736369950000004,953,3708,0.05,0.338775634765625,0.0155112873762846,452100,0.0003,50.0,19.954524993896484,451999
54,-0.4135082960128784,-33.99444785,957,3712,0.04,0.2502255439758301,0.01542168203741312,452300,0.0003,50.0,18.1254825592041,452199
54,-1.1792616844177246,-33.80573495,960,3716,0.04,0.3742930293083191,0.015308551490306854,452500,0.0003,50.0,18.74173927307129,452399
54,1.496313452720642,-34.329427800000005,964,3720,0.04,0.23329561948776245,0.015309040434658527,452700,0.0003,50.0,19.265342712402344,452599
54,-1.683079719543457,-35.71907699,968,3724,0.03,0.3321616053581238,0.01526232622563839,452900,0.0003,50.0,17.620264053344727,452799
54,4.8027753829956055,-34.78545164,971,3728,0.03,0.540361762046814,0.01539636217057705,453100,0.0003,50.0,19.64337730407715,452999
54,-0.3370566964149475,-34.61128704,975,3732,0.03,0.31661170721054077,0.015341895632445812,453300,0.0003,50.0,18.939937591552734,453199
54,-0.9803282022476196,-36.0814632,978,3736,0.03,0.37868532538414,0.015097769908607006,453500,0.0003,50.0,18.95513153076172,453399
54,-0.8924273252487183,-35.949591549999994,982,3740,0.03,0.29898732900619507,0.014868414960801601,453700,0.0003,50.0,18.60088348388672,453599
54,-1.6979764699935913,-35.17921514,986,3744,0.03,0.2742294669151306,0.014727587811648846,453900,0.0003,50.0,18.206844329833984,453799
54,3.0582027435302734,-36.98146526,989,3748,0.03,0.3084319829940796,0.014590786769986153,454100,0.0003,50.0,19.56585121154785,453999
54,-0.27148938179016113,-37.82821106,993,3752,0.03,0.3304104804992676,0.01461566612124443,454300,0.0003,50.0,17.870990753173828,454199
54,0.4855990409851074,-38.50223951,997,3756,0.03,0.4037599563598633,0.01461317203938961,454500,0.0003,50.0,18.263532638549805,454399
54,1.1217777729034424,-38.399390170000004,1000,3760,0.03,0.23114506900310516,0.014575599692761898,454700,0.0003,50.0,18.79867935180664,454599
54,0.17644989490509033,-39.07229941,1004,3764,0.03,0.4164767265319824,0.014569386839866638,454900,0.0003,50.0,18.681949615478516,454799
54,-1.1029579639434814,-38.61300609,1007,3768,0.03,0.34798985719680786,0.014516199007630348,455100,0.0003,50.0,18.162757873535156,454999
54,-1.416778326034546,-39.14269574,1011,3772,0.04,0.25658249855041504,0.014426046051084995,455300,0.0003,50.0,17.481945037841797,455199
54,-4.295047760009766,-39.182088070000006,1015,3776,0.04,0.3141000270843506,0.014448351226747036,455500,0.0003,50.0,17.501256942749023,455399
54,0.9949992895126343,-38.33233308,1018,3780,0.04,0.4390217065811157,0.014637078158557415,455700,0.0003,50.0,19.225975036621094,455599
54,-1.4671075344085693,-38.53673023,1022,3784,0.04,0.8216371536254883,0.014585576020181179,455900,0.0003,50.0,18.852563858032227,455799
54,1.587620496749878,-39.5047821,1026,3788,0.04,0.5660179853439331,0.014406668022274971,456100,0.0003,50.0,18.416486740112305,455999
54,0.486461341381073,-39.85824941,1029,3792,0.04,0.39656275510787964,0.014426163397729397,456300,0.0003,50.0,18.893447875976562,456199
54,0.11783003807067871,-38.78951357,1033,3796,0.05,0.4261954426765442,0.014417092315852642,456500,0.0003,50.0,18.00004005432129,456399
54,3.301677703857422,-37.993467939999995,1037,3800,0.04,0.4168027937412262,0.014407780952751637,456700,0.0003,50.0,20.327945709228516,456599
54,0.33157283067703247,-37.67725947,1040,3804,0.05,0.7549607753753662,0.014294608496129513,456900,0.0003,50.0,19.300920486450195,456799
54,0.3838527202606201,-37.77921005,1044,3808,0.05,0.5354821085929871,0.014259316958487034,457100,0.0003,50.0,18.532957077026367,456999
54,1.0700342655181885,-37.54010435,1047,3812,0.05,0.32002773880958557,0.01421476248651743,457300,0.0003,50.0,18.9736385345459,457199
54,-0.02086225152015686,-37.00893817,1051,3816,0.05,0.2859753370285034,0.014293613843619823,457500,0.0003,50.0,17.917469024658203,457399
54,-0.8481603860855103,-36.38540888,1055,3820,0.05,0.679634690284729,0.01438367273658514,457700,0.0003,50.0,18.29175567626953,457599
54,0.6137558221817017,-36.003749729999996,1058,3824,0.06,0.3290778398513794,0.014398866333067417,457900,0.0003,50.0,18.913612365722656,457799
54,0.5094501972198486,-36.41248806,1062,3828,0.07,0.6884773969650269,0.014296885579824448,458100,0.0003,50.0,19.16725730895996,457999
54,-2.2009449005126953,-35.74796341999999,1065,3832,0.07,0.704024612903595,0.014234235510230064,458300,0.0003,50.0,18.200206756591797,458199
54,3.9293134212493896,-33.37353141999999,1069,3836,0.07,0.3893563151359558,0.01419940497726202,458500,0.0003,50.0,19.73918914794922,458399
54,-2.0124917030334473,-33.90745304,1073,3840,0.06,0.4781529903411865,0.01414323691278696,458700,0.0003,50.0,17.30438232421875,458599
54,1.4144906997680664,-33.66500545,1076,3844,0.06,0.24221086502075195,0.014153788797557354,458900,0.0003,50.0,19.397724151611328,458799
54,-0.27941015362739563,-32.1035939,1080,3848,0.06,0.2667756676673889,0.014193786308169365,459100,0.0003,50.0,18.262313842773438,458999
54,0.7954591512680054,-32.08798908,1084,3852,0.06,0.3491058349609375,0.014012705534696579,459300,0.0003,50.0,18.987218856811523,459199
54,-1.807564377784729,-31.72973368,1087,3856,0.06,0.3308209180831909,0.013850106857717037,459500,0.0003,50.0,19.14556121826172,459399
54,-1.4519908428192139,-32.064392270000006,1091,3860,0.06,0.3927512466907501,0.013755167834460735,459700,0.0003,50.0,18.31622314453125,459599
54,-1.4435397386550903,-30.734253519999996,1095,3864,0.06,0.22644519805908203,0.013740535825490952,459900,0.0003,50.0,17.070850372314453,459799
54,-0.22704964876174927,-30.86748242,1098,3868,0.05,0.380441278219223,0.013676697388291359,460100,0.0003,50.0,17.70555877685547,459999
54,-1.1775763034820557,-30.59990061,1102,3872,0.04,0.33853477239608765,0.013648143038153648,460300,0.0003,50.0,18.337356567382812,460199
54,0.6538962125778198,-30.36691134,1105,3876,0.04,0.2876366078853607,0.013680832460522652,460500,0.0003,50.0,19.001922607421875,460399
54,-2.6151723861694336,-30.22185299,1109,3880,0.05,0.562280535697937,0.013802887871861458,460700,0.0003,50.0,17.880416870117188,460599
54,1.4327806234359741,-30.123961949999998,1113,3884,0.06,0.33063697814941406,0.013775784522294998,460900,0.0003,50.0,19.226072311401367,460799
54,0.6581991314888,-29.72408467999999,1116,3888,0.06,0.27115923166275024,0.013759332709014416,461100,0.0003,50.0,18.13910675048828,460999
54,1.0238879919052124,-28.955518369999997,1120,3892,0.07,0.46346747875213623,0.013904917985200882,461300,0.0003,50.0,18.991352081298828,461199
54,-2.757735252380371,-28.92869292,1124,3896,0.06,0.32704460620880127,0.013972319662570953,461500,0.0003,50.0,16.97445297241211,461399
54,-0.6462043523788452,-28.982368700000002,1127,3900,0.06,0.2821085453033447,0.013881128281354904,461700,0.0003,50.0,17.63190460205078,461599
54,-1.1229593753814697,-30.116155619999994,1131,3904,0.05,0.3102661371231079,0.013827209360897541,461900,0.0003,50.0,17.798450469970703,461799
54,3.630129814147949,-29.941873749999996,1135,3908,0.05,0.565217137336731,0.01387334056198597,462100,0.0003,50.0,20.32579231262207,461999
54,-0.14324629306793213,-30.18043021,1138,3912,0.05,0.4409804046154022,0.013764215633273125,462300,0.0003,50.0,17.703378677368164,462199
54,0.11620199680328369,-30.344475949999993,1142,3916,0.05,0.4583272635936737,0.013657016679644585,462500,0.0003,50.0,19.427387237548828,462399
54,-0.2124740183353424,-31.891228679999998,1146,3920,0.05,0.24525447189807892,0.013604908250272274,462700,0.0003,50.0,18.164743423461914,462599
54,0.4268931746482849,-31.257418500000007,1150,3924,0.04,0.32431769371032715,0.013738884590566158,462900,0.0003,50.0,18.141063690185547,462799
54,0.8269370794296265,-31.28901324,1153,3928,0.03,0.4319099187850952,0.01369088888168335,463100,0.0003,50.0,18.02010154724121,462999
54,-0.45863986015319824,-31.373694279999995,1157,3932,0.03,0.46097689867019653,0.013686293736100197,463300,0.0003,50.0,18.05913734436035,463199
54,-0.39750170707702637,-32.30833041,1160,3936,0.04,0.3498881459236145,0.013519099913537502,463500,0.0003,50.0,17.75481414794922,463399
54,1.354722023010254,-31.57143146,1164,3940,0.04,0.38881421089172363,0.013411648571491241,463700,0.0003,50.0,19.249980926513672,463599
54,-0.11178308725357056,-31.564983810000005,1168,3944,0.04,0.6555871963500977,0.013410906307399273,463900,0.0003,50.0,17.969375610351562,463799
54,-2.914508819580078,-31.596000980000003,1171,3948,0.04,0.38294827938079834,0.013207548297941685,464100,0.0003,50.0,17.536951065063477,463999
54,1.7554126977920532,-31.158937660000003,1175,3952,0.04,0.5057016611099243,0.013239700347185135,464300,0.0003,50.0,18.51458740234375,464199
54,-2.512218952178955,-31.296355609999996,1179,3956,0.05,0.27021077275276184,0.01306758914142847,464500,0.0003,50.0,18.12166404724121,464399
54,3.921151638031006,-32.036657739999995,1182,3960,0.07,0.6746546030044556,0.013110091909766197,464700,0.0003,50.0,19.314016342163086,464599
54,0.3862971067428589,-32.55646194999999,1186,3964,0.07,0.47790783643722534,0.013121774420142174,464900,0.0003,50.0,18.192169189453125,464799
54,-0.1562131643295288,-31.2729928,1189,3968,0.07,0.3859255909919739,0.012990717776119709,465100,0.0003,50.0,17.807653427124023,464999
54,1.2191554307937622,-31.3212867,1193,3972,0.07,0.40943124890327454,0.013004278764128685,465300,0.0003,50.0,19.190763473510742,465199
54,-1.3546855449676514,-31.910298069999996,1197,3976,0.07,0.3202282786369324,0.012886852025985718,465500,0.0003,50.0,18.245819091796875,465399
54,-0.9370166063308716,-32.19817183,1200,3980,0.06,0.2994149327278137,0.012705209665000439,465700,0.0003,50.0,18.9097900390625,465599
54,3.127220869064331,-31.934945310000003,1204,3984,0.05,0.3442690372467041,0.012727032415568829,465900,0.0003,50.0,19.26470184326172,465799
54,2.848937511444092,-31.62425202,1208,3988,0.05,0.4115307927131653,0.012679681181907654,466100,0.0003,50.0,17.934839248657227,465999
54,2.2555530071258545,-31.516812710000004,1211,3992,0.04,0.34348776936531067,0.012807844206690788,466300,0.0003,50.0,19.487239837646484,466199
54,-1.7277785539627075,-32.52747834,1215,3996,0.04,0.5184553265571594,0.012887435965240002,466500,0.0003,50.0,18.73271942138672,466399
54,-0.6361343860626221,-34.07651576,1219,4000,0.05,0.2791045010089874,0.01294733677059412,466700,0.0003,50.0,17.53040885925293,466599
54,0.019728660583496094,-33.545978410000004,1223,4004,0.05,0.542002260684967,0.012891855090856552,466900,0.0003,50.0,18.350339889526367,466799
54,3.0984840393066406,-34.32260983,1226,4008,0.06,0.579675018787384,0.012848196551203728,467100,0.0003,50.0,18.890132904052734,466999
54,-0.8383653163909912,-34.60881511,1230,4012,0.06,0.44812071323394775,0.012944793328642845,467300,0.0003,50.0,17.81720733642578,467199
54,1.7907586097717285,-35.58220143,1234,4016,0.07,0.3400852680206299,0.012980439700186253,467500,0.0003,50.0,17.923315048217773,467399
54,0.43026095628738403,-34.67566264000001,1237,4020,0.07,0.30960431694984436,0.012909097597002983,467700,0.0003,50.0,18.57257843017578,467599
54,1.5820039510726929,-34.417016489999995,1241,4024,0.08,0.6013758182525635,0.012910574674606323,467900,0.0003,50.0,18.577341079711914,467799
54,1.898430347442627,-34.87984228,1244,4028,0.09,0.857268750667572,0.012913400307297707,468100,0.0003,50.0,18.98180389404297,467999
54,-4.00730562210083,-36.35000028,1248,4032,0.09,0.4069342017173767,0.013023311272263527,468300,0.0003,50.0,16.8065242767334,468199
54,-0.13751539587974548,-36.39970759,1252,4036,0.08,0.35223329067230225,0.013166920281946659,468500,0.0003,50.0,18.87653160095215,468399
54,-0.17568080127239227,-37.54334996,1255,4040,0.08,0.9559532403945923,0.013199420645833015,468700,0.0003,50.0,19.292905807495117,468599
54,1.6629053354263306,-37.46430823,1259,4044,0.09,0.6396907567977905,0.013098537921905518,468900,0.0003,50.0,19.140953063964844,468799
54,-3.4667420387268066,-37.884744489999996,1263,4048,0.09,0.52656090259552,0.013096507638692856,469100,0.0003,50.0,16.439556121826172,468999
54,-0.8173165321350098,-39.012422369999996,1266,4052,0.1,0.45663362741470337,0.013235710561275482,469300,0.0003,50.0,18.949935913085938,469199
54,1.2294813394546509,-39.49456358,1270,4056,0.09,0.3971936106681824,0.013287456706166267,469500,0.0003,50.0,19.556407928466797,469399
54,3.187130928039551,-39.52572782,1274,4060,0.07,0.5144294500350952,0.01325406413525343,469700,0.0003,50.0,19.981182098388672,469599
54,3.2039966583251953,-40.17817189,1277,4064,0.07,0.27229928970336914,0.013271967880427837,469900,0.0003,50.0,18.369958877563477,469799
54,-2.4049570560455322,-40.40564433,1281,4068,0.07,0.48241281509399414,0.013615291565656662,470100,0.0003,50.0,18.913476943969727,469999
54,2.334554433822632,-40.72910536,1285,4072,0.08,0.5249866247177124,0.013587163761258125,470300,0.0003,50.0,19.590009689331055,470199
54,4.079497814178467,-40.05367862999999,1288,4076,0.08,8.50638484954834,0.013402557000517845,470500,0.0003,50.0,18.357847213745117,470399
54,0.06675109267234802,-39.74161377,1292,4080,0.09,0.48504579067230225,0.013423913158476353,470700,0.0003,50.0,19.080341339111328,470599
54,-2.5092220306396484,-40.49758362,1296,4084,0.09,0.5880157947540283,0.013429233804345131,470900,0.0003,50.0,17.70820426940918,470799
54,-1.1737630367279053,-40.61050508,1299,4088,0.09,0.38974297046661377,0.013580622151494026,471100,0.0003,50.0,17.2658748626709,470999
54,-0.28840357065200806,-40.42289556,1303,4092,0.1,0.33697980642318726,0.013702037744224072,471300,0.0003,50.0,18.820556640625,471199
54,-2.5011672973632812,-40.42767816,1307,4096,0.12,0.3499632477760315,0.013767635449767113,471500,0.0003,50.0,17.55436897277832,471399
54,0.6700737476348877,-39.28140302,1310,4100,0.11,0.3952776789665222,0.013697014190256596,471700,0.0003,50.0,19.993671417236328,471599
54,-1.752667784690857,-39.09713408,1314,4104,0.11,0.3410453498363495,0.013847677037119865,471900,0.0003,50.0,18.297595977783203,471799
54,-1.2973923683166504,-39.46347747,1318,4108,0.1,0.440216600894928,0.01395847462117672,472100,0.0003,50.0,18.079097747802734,471999
54,0.8242169618606567,-38.57736515,1321,4112,0.1,0.5698861479759216,0.0141063891351223,472300,0.0003,50.0,19.207664489746094,472199
54,1.757925271987915,-38.1706882,1325,4116,0.1,1.978193998336792,0.01412254199385643,472500,0.0003,50.0,18.6879825592041,472399
54,0.9069766998291016,-36.90704502,1329,4120,0.11,0.40098345279693604,0.014138766564428806,472700,0.0003,50.0,18.64682388305664,472599
54,0.34214362502098083,-37.076253400000006,1332,4124,0.1,0.49493736028671265,0.014190456829965115,472900,0.0003,50.0,19.197525024414062,472799
54,-0.33617547154426575,-37.41901904,1336,4128,0.09,0.3931257426738739,0.014107169583439827,473100,0.0003,50.0,18.922950744628906,472999
54,2.3367412090301514,-36.13658395,1339,4132,0.09,0.31968873739242554,0.014320820569992065,473300,0.0003,50.0,18.557910919189453,473199
54,-3.5034682750701904,-35.492258459999995,1343,4136,0.09,0.22649748623371124,0.01413885410875082,473500,0.0003,50.0,17.398292541503906,473399
54,-2.327455520629883,-34.59872597,1347,4140,0.09,0.3151414692401886,0.013932826928794384,473700,0.0003,50.0,18.73552131652832,473599
54,-2.2796175479888916,-34.63230804,1350,4144,0.09,0.36870676279067993,0.013753809966146946,473900,0.0003,50.0,19.17770004272461,473799
54,-3.3942015171051025,-33.333311609999996,1354,4148,0.09,0.5587280988693237,0.013681224547326565,474100,0.0003,50.0,17.835796356201172,473999
54,-1.2924667596817017,-31.85622889,1358,4152,0.08,0.291848361492157,0.01363245490938425,474300,0.0003,50.0,19.02326202392578,474199
54,-0.5081906914710999,-31.632711,1361,4156,0.08,0.6824105978012085,0.013512280769646168,474500,0.0003,50.0,19.087779998779297,474399
54,0.5860883593559265,-32.17853174,1365,4160,0.08,0.3608744144439697,0.013427031226456165,474700,0.0003,50.0,19.328290939331055,474599
54,0.7521308660507202,-31.666482109999997,1369,4164,0.08,0.370585560798645,0.013511952012777328,474900,0.0003,50.0,19.467327117919922,474799
54,2.9578697681427,-31.500462190000004,1372,4168,0.09,0.6222450733184814,0.013607782311737537,475100,0.0003,50.0,21.375198364257812,474999
54,-0.04844871163368225,-31.87292982,1376,4172,0.1,0.6127450466156006,0.013612662442028522,475300,0.0003,50.0,18.930492401123047,475199
54,1.17061448097229,-31.943408910000002,1380,4176,0.11,0.48531341552734375,0.013682379387319088,475500,0.0003,50.0,19.702253341674805,475399
54,-0.6769724488258362,-32.03120087,1383,4180,0.11,0.6535269021987915,0.013826892711222172,475700,0.0003,50.0,18.802000045776367,475599
54,1.2819147109985352,-32.59126151,1387,4184,0.11,0.47189807891845703,0.013891961425542831,475900,0.0003,50.0,18.7855281829834,475799
54,0.10772210359573364,-32.92679011,1391,4188,0.11,0.3109404444694519,0.013949279673397541,476100,0.0003,50.0,19.347448348999023,475999
54,-2.725055694580078,-33.863715830000004,1394,4192,0.1,0.35461869835853577,0.013876634649932384,476300,0.0003,50.0,17.505306243896484,476199
54,1.0739130973815918,-32.34381724,1398,4196,0.09,0.340605765581131,0.013778110034763813,476500,0.0003,50.0,19.643085479736328,476399
54,0.5380406379699707,-31.94912885,1402,4200,0.09,0.5390036106109619,0.013769926503300667,476700,0.0003,50.0,19.12278938293457,476599
54,-4.598891735076904,-31.96823714,1405,4204,0.09,0.3410557508468628,0.013713482767343521,476900,0.0003,50.0,17.169740676879883,476799
54,1.5905354022979736,-31.58710052,1409,4208,0.11,0.613778829574585,0.013726789504289627,477100,0.0003,50.0,19.86883544921875,476999
54,-1.0167452096939087,-32.19336387999999,1413,4212,0.13,0.45472756028175354,0.013815708458423615,477300,0.0003,50.0,18.259601593017578,477199
54,2.1824116706848145,-31.849470659999998,1417,4216,0.12,0.5333024263381958,0.01376810111105442,477500,0.0003,50.0,19.344545364379883,477399
54,-2.97036075592041,-32.643670050000004,1421,4220,0.12,0.3278293013572693,0.013840052299201488,477700,0.0003,50.0,17.931554794311523,477599
54,-0.7403088212013245,-32.27757791,1424,4224,0.13,0.6249523162841797,0.013780133798718452,477900,0.0003,50.0,19.546598434448242,477799
54,-0.504496693611145,-31.183115499999996,1428,4228,0.15,0.32556211948394775,0.013773682527244091,478100,0.0003,50.0,18.780672073364258,477999
54,-0.34011536836624146,-30.806236099999996,1432,4232,0.15,0.42850619554519653,0.013668711297214031,478300,0.0003,50.0,18.770076751708984,478199
54,-0.3094674348831177,-30.23062107,1435,4236,0.15,0.46036529541015625,0.013682953082025051,478500,0.0003,50.0,19.11122703552246,478399
54,-1.339709758758545,-29.52743701,1439,4240,0.15,0.3597060441970825,0.013642209582030773,478700,0.0003,50.0,17.989912033081055,478599
